Year,DOY,Hour,Minute,TYPE,DIRECTION,Range(RS),Lat(deg),LT(hours),XPOS(RS),YPOS(RS),ZPOS(RS)
2016,131,4,33,MP,O,36.655518,21.076263,5.1281900,-7.1966290,-30.981611,18.220189
2016,155,7,12,MP,I,20.522041,16.176302,12.558347,20.008493,2.9457478,-3.4838093
2016,162,14,24,MP,O,32.380611,24.543249,4.9998217,-6.8977665,-25.737993,18.397842
2016,178,12,28,MP,I,21.868626,23.642632,12.179186,21.821771,1.0244200,-0.99883781
2016,188,9,36,MP,O,37.448380,31.877554,6.0264840,0.21031593,-30.333512,21.959394
2016,202,16,6,MP,I,20.863586,21.216951,12.341873,20.700154,1.8576645,-1.8281010
2016,215,7,12,MP,O,28.710157,48.260357,8.4746523,13.969028,-18.457119,16.984526
2016,215,22,4,MP,I,27.428913,49.054962,8.9367332,15.843684,-16.377414,15.267720
2016,216,2,24,MP,O,26.998121,49.147243,9.0745525,16.322770,-15.697724,14.698544
2016,217,5,16,MP,I,23.721794,47.676563,9.9825191,18.392404,-10.731388,10.453725
2016,217,13,55,MP,O,22.436138,46.154572,10.305273,18.632906,-8.8558843,8.8186382
2016,217,15,36,MP,I,22.172489,45.777592,10.370631,18.649072,-8.4755068,8.4851165
2016,217,17,16,MP,O,21.907114,45.375458,10.436281,18.654375,-8.0940378,8.1500045
2016,218,10,48,MP,I,18.856722,38.997551,11.201955,17.951593,-3.8061316,4.3393105
2016,242,12,0,MP,O,17.057701,53.326920,9.7084475,11.720715,-8.0173174,9.4505376
2016,242,23,53,MP,I,14.577105,49.300793,10.577554,12.271230,-4.7934103,6.2395607
